Year,State,Sex,Industry,Median_Weekly
2015,Tasmania,Male,Wholesale Trade,958.2
2015,Tasmania,Male,Retail Trade,729.5
2015,Tasmania,Male,Accommodation and Food Services,464
2015,Tasmania,Male,"Transport, Postal and Warehousing",937.3
2015,Tasmania,Male,Information Media and Telecommunications,0
2015,Tasmania,Male,Financial and Insurance Services,0
2015,Tasmania,Male,"Rental, Hiring and Real Estate Services",0
2015,Tasmania,Male,"Professional, Scientific and Technical Services",1528.7
2015,Tasmania,Male,Administrative and Support Services,0
2015,Tasmania,Male,Public Administration and Safety,1250.6
2015,Tasmania,Male,Education and Training,1225
2015,Tasmania,Male,Health Care and Social Assistance,1033.7
2015,Tasmania,Male,Arts and Recreation Services,727.6
2015,Tasmania,Male,Other Services,800
2015,Tasmania,Female,"Agriculture, Forestry and Fishing",0
2015,Tasmania,Female,Mining,0
2015,Tasmania,Female,Manufacturing,828.8
2015,Tasmania,Female,"Electricity, Gas, Water and Waste Services",0
2015,Tasmania,Female,Construction,0
2015,Tasmania,Female,Wholesale Trade,0
2015,Tasmania,Female,Retail Trade,549.1
2015,Tasmania,Female,Accommodation and Food Services,400
2015,Tasmania,Female,"Transport, Postal and Warehousing",0
2015,Tasmania,Female,Information Media and Telecommunications,0
2015,Tasmania,Female,Financial and Insurance Services,0
2015,Tasmania,Female,"Rental, Hiring and Real Estate Services",0
2015,Tasmania,Female,"Professional, Scientific and Technical Services",711.5
2015,Tasmania,Female,Administrative and Support Services,0
2015,Tasmania,Female,Public Administration and Safety,1088.7
2015,Tasmania,Female,Education and Training,920.7
2015,Tasmania,Female,Health Care and Social Assistance,874.7
2015,Tasmania,Female,Arts and Recreation Services,0
2015,Tasmania,Female,Other Services,0
2015,Northern Territory,Male,"Agriculture, Forestry and Fishing",0
2015,Northern Territory,Male,Mining,2023
2015,Northern Territory,Male,Manufacturing,1248.6
2015,Northern Territory,Male,"Electricity, Gas, Water and Waste Services",0
2015,Northern Territory,Male,Construction,1511.3
2015,Northern Territory,Male,Wholesale Trade,0
2015,Northern Territory,Male,Retail Trade,810.6
2015,Northern Territory,Male,Accommodation and Food Services,1207
2015,Northern Territory,Male,"Transport, Postal and Warehousing",1009
2015,Northern Territory,Male,Information Media and Telecommunications,0
2015,Northern Territory,Male,Financial and Insurance Services,0
2015,Northern Territory,Male,"Rental, Hiring and Real Estate Services",0
2015,Northern Territory,Male,"Professional, Scientific and Technical Services",1527.5
2015,Northern Territory,Male,Administrative and Support Services,0
2015,Northern Territory,Male,Public Administration and Safety,1463.1
2015,Northern Territory,Male,Education and Training,1443.3
2015,Northern Territory,Male,Health Care and Social Assistance,1000
2015,Northern Territory,Male,Arts and Recreation Services,0
2015,Northern Territory,Male,Other Services,1000
2015,Northern Territory,Female,"Agriculture, Forestry and Fishing",0
2015,Northern Territory,Female,Mining,0
2015,Northern Territory,Female,Manufacturing,0
2015,Northern Territory,Female,"Electricity, Gas, Water and Waste Services",0
2015,Northern Territory,Female,Construction,0
2015,Northern Territory,Female,Wholesale Trade,0
2015,Northern Territory,Female,Retail Trade,582.5
2015,Northern Territory,Female,Accommodation and Food Services,810
2015,Northern Territory,Female,"Transport, Postal and Warehousing",857.3
2015,Northern Territory,Female,Information Media and Telecommunications,0
2015,Northern Territory,Female,Financial and Insurance Services,0
2015,Northern Territory,Female,"Rental, Hiring and Real Estate Services",0
2015,Northern Territory,Female,"Professional, Scientific and Technical Services",0
2015,Northern Territory,Female,Administrative and Support Services,0
2015,Northern Territory,Female,Public Administration and Safety,1354.3
2015,Northern Territory,Female,Education and Training,1200
2015,Northern Territory,Female,Health Care and Social Assistance,1100
2015,Northern Territory,Female,Arts and Recreation Services,0
2015,Northern Territory,Female,Other Services,0
2015,Australian Capital Territory,Male,"Agriculture, Forestry and Fishing",0
2015,Australian Capital Territory,Male,Mining,0
2015,Australian Capital Territory,Male,Manufacturing,0
2015,Australian Capital Territory,Male,"Electricity, Gas, Water and Waste Services",0
2015,Australian Capital Territory,Male,Construction,1199.6
2015,Australian Capital Territory,Male,Wholesale Trade,0
2015,Australian Capital Territory,Male,Retail Trade,707.3
2015,Australian Capital Territory,Male,Accommodation and Food Services,567.4
2015,Australian Capital Territory,Male,"Transport, Postal and Warehousing",0
2015,Australian Capital Territory,Male,Information Media and Telecommunications,0
2015,Australian Capital Territory,Male,Financial and Insurance Services,0
2015,Australian Capital Territory,Male,"Rental, Hiring and Real Estate Services",0
2015,Australian Capital Territory,Male,"Professional, Scientific and Technical Services",1694.8
2015,Australian Capital Territory,Male,Administrative and Support Services,0
2015,Australian Capital Territory,Male,Public Administration and Safety,1692.6
2015,Australian Capital Territory,Male,Education and Training,1702.7
2015,Australian Capital Territory,Male,Health Care and Social Assistance,1365.4
2015,Australian Capital Territory,Male,Arts and Recreation Services,0
2015,Australian Capital Territory,Male,Other Services,0
2015,Australian Capital Territory,Female,"Agriculture, Forestry and Fishing",0
2015,Australian Capital Territory,Female,Mining,0
2015,Australian Capital Territory,Female,Manufacturing,0
2015,Australian Capital Territory,Female,"Electricity, Gas, Water and Waste Services",0
2015,Australian Capital Territory,Female,Construction,0
2015,Australian Capital Territory,Female,Wholesale Trade,0
2015,Australian Capital Territory,Female,Retail Trade,450
2015,Australian Capital Territory,Female,Accommodation and Food Services,400
2015,Australian Capital Territory,Female,"Transport, Postal and Warehousing",0
2015,Australian Capital Territory,Female,Information Media and Telecommunications,0
2015,Australian Capital Territory,Female,Financial and Insurance Services,0
2015,Australian Capital Territory,Female,"Rental, Hiring and Real Estate Services",0
2015,Australian Capital Territory,Female,"Professional, Scientific and Technical Services",1751.4
2015,Australian Capital Territory,Female,Administrative and Support Services,0
2015,Australian Capital Territory,Female,Public Administration and Safety,1500
2015,Australian Capital Territory,Female,Education and Training,1138.8
2015,Australian Capital Territory,Female,Health Care and Social Assistance,900
2015,Australian Capital Territory,Female,Arts and Recreation Services,0
2015,Australian Capital Territory,Female,Other Services,0
2015,Total,Male,"Agriculture, Forestry and Fishing",919.6
2015,Total,Male,Mining,2194.7
2015,Total,Male,Manufacturing,1150
2015,Total,Male,"Electricity, Gas, Water and Waste Services",1500
2015,Total,Male,Construction,1229.4
2015,Total,Male,Wholesale Trade,1150
2015,Total,Male,Retail Trade,800
2015,Total,Male,Accommodation and Food Services,600
2015,Total,Male,"Transport, Postal and Warehousing",1187
2015,Total,Male,Information Media and Telecommunications,1507.4
2015,Total,Male,Financial and Insurance Services,1629.2
2015,Total,Male,"Rental, Hiring and Real Estate Services",1200
2015,Total,Male,"Professional, Scientific and Technical Services",1538
2015,Total,Male,Administrative and Support Services,950
2015,Total,Male,Public Administration and Safety,1500
2015,Total,Male,Education and Training,1316.3
2015,Total,Male,Health Care and Social Assistance,1200
2015,Total,Male,Arts and Recreation Services,924.1
2015,Total,Male,Other Services,1033
2015,Total,Female,"Agriculture, Forestry and Fishing",800
2015,Total,Female,Mining,1837.7
2015,Total,Female,Manufacturing,875.1
2015,Total,Female,"Electricity, Gas, Water and Waste Services",1300
2015,Total,Female,Construction,962.2
2015,Total,Female,Wholesale Trade,897.5
2015,Total,Female,Retail Trade,550
2015,Total,Female,Accommodation and Food Services,450
2015,Total,Female,"Transport, Postal and Warehousing",925.4
2015,Total,Female,Information Media and Telecommunications,1000
2015,Total,Female,Financial and Insurance Services,1100
2015,Total,Female,"Rental, Hiring and Real Estate Services",944.3
2015,Total,Female,"Professional, Scientific and Technical Services",1061.6
2015,Total,Female,Administrative and Support Services,800
2015,Total,Female,Public Administration and Safety,1175.6
2015,Total,Female,Education and Training,1002.9
2015,Total,Female,Health Care and Social Assistance,894.5
2015,Total,Female,Arts and Recreation Services,603.2
2015,Total,Female,Other Services,652.8
2016,New South Wales,Male,"Agriculture, Forestry and Fishing",796.2
2016,New South Wales,Male,Mining,1799.7
2016,New South Wales,Male,Manufacturing,1200
2016,New South Wales,Male,"Electricity, Gas, Water and Waste Services",1500
2016,New South Wales,Male,Construction,1150
2016,New South Wales,Male,Wholesale Trade,1200
2016,New South Wales,Male,Retail Trade,800
2016,New South Wales,Male,Accommodation and Food Services,638.3
2016,New South Wales,Male,"Transport, Postal and Warehousing",1239.7
2016,New South Wales,Male,Information Media and Telecommunications,1385.8
2016,New South Wales,Male,Financial and Insurance Services,1735.3
2016,New South Wales,Male,"Rental, Hiring and Real Estate Services",1584.1
2016,New South Wales,Male,"Professional, Scientific and Technical Services",1535.5
2016,New South Wales,Male,Administrative and Support Services,1033.4
2016,New South Wales,Male,Public Administration and Safety,1475.2
2016,New South Wales,Male,Education and Training,1334.7
2016,New South Wales,Male,Health Care and Social Assistance,1051.7
2016,New South Wales,Male,Arts and Recreation Services,740.2
2016,New South Wales,Male,Other Services,1100
2016,New South Wales,Female,"Agriculture, Forestry and Fishing",0
2016,New South Wales,Female,Mining,0
2016,New South Wales,Female,Manufacturing,931.5
2016,New South Wales,Female,"Electricity, Gas, Water and Waste Services",0
2016,New South Wales,Female,Construction,900
2016,New South Wales,Female,Wholesale Trade,950.7
2016,New South Wales,Female,Retail Trade,556.3
2016,New South Wales,Female,Accommodation and Food Services,450
2016,New South Wales,Female,"Transport, Postal and Warehousing",920.8
2016,New South Wales,Female,Information Media and Telecommunications,1261
2016,New South Wales,Female,Financial and Insurance Services,1208.5
2016,New South Wales,Female,"Rental, Hiring and Real Estate Services",775.1
2016,New South Wales,Female,"Professional, Scientific and Technical Services",1099.4
2016,New South Wales,Female,Administrative and Support Services,800
2016,New South Wales,Female,Public Administration and Safety,1150.1
2016,New South Wales,Female,Education and Training,1050
2016,New South Wales,Female,Health Care and Social Assistance,899.5
2016,New South Wales,Female,Arts and Recreation Services,703.6
2016,New South Wales,Female,Other Services,670.9
2016,Victoria,Male,"Agriculture, Forestry and Fishing",1242
2016,Victoria,Male,Mining,0
2016,Victoria,Male,Manufacturing,1150
2016,Victoria,Male,"Electricity, Gas, Water and Waste Services",1696.6
2016,Victoria,Male,Construction,1200
2016,Victoria,Male,Wholesale Trade,1152.8
2016,Victoria,Male,Retail Trade,850
2016,Victoria,Male,Accommodation and Food Services,631.1
2016,Victoria,Male,"Transport, Postal and Warehousing",1200
2016,Victoria,Male,Information Media and Telecommunications,2020.5
2016,Victoria,Male,Financial and Insurance Services,1740.6
2016,Victoria,Male,"Rental, Hiring and Real Estate Services",1290.1
2016,Victoria,Male,"Professional, Scientific and Technical Services",1500
2016,Victoria,Male,Administrative and Support Services,1000
2016,Victoria,Male,Public Administration and Safety,1500
2016,Victoria,Male,Education and Training,1250
2016,Victoria,Male,Health Care and Social Assistance,1200
2016,Victoria,Male,Arts and Recreation Services,1045.5
2016,Victoria,Male,Other Services,974
2016,Victoria,Female,"Agriculture, Forestry and Fishing",756
2016,Victoria,Female,Mining,0
2016,Victoria,Female,Manufacturing,818.7
2016,Victoria,Female,"Electricity, Gas, Water and Waste Services",0
